user_id,variant,signed_up
2054,Control,1
62748,Treatment,1
10291,Control,0
33699,Control,0
81769,Treatment,0
48683,Control,0
86924,Treatment,0
61069,Treatment,0
82334,Treatment,0
10499,Control,0
66671,Treatment,0
2062,Control,1
41490,Control,0
65309,Treatment,0
76901,Treatment,0
19206,Control,1
77756,Treatment,0
49319,Control,0
67340,Treatment,0
88764,Treatment,0
94450,Treatment,0
14037,Control,0
29327,Control,0
34799,Control,1
19329,Control,0
91003,Treatment,1
48399,Control,0
17609,Control,1
89194,Treatment,1
15048,Control,1
58905,Treatment,0
14378,Control,0
25007,Control,0
38803,Control,0
73564,Treatment,0
5847,Control,0
64449,Treatment,1
96603,Treatment,1
50744,Treatment,1
62190,Treatment,0
6649,Control,0
65196,Treatment,0
35675,Control,0
70606,Treatment,0
40380,Control,0
45448,Control,0
64885,Treatment,1
84424,Treatment,0
43031,Control,0
70077,Treatment,1
96861,Treatment,1
37713,Control,0
22954,Control,0
56413,Treatment,0
77262,Treatment,0
21780,Control,0
44948,Control,0
1923,Control,0
37737,Control,0
72745,Treatment,1
34302,Control,1
61007,Treatment,0
57316,Treatment,0
83881,Treatment,0
66165,Treatment,0
26539,Control,0
23865,Control,0
60490,Treatment,0
50543,Treatment,0
8591,Control,0
28065,Control,0
16275,Control,0
74932,Treatment,0
72673,Treatment,0
70632,Treatment,0
9306,Control,0
58835,Treatment,0
14315,Control,0
3377,Control,0
60641,Treatment,1
60267,Treatment,0
90303,Treatment,0
45239,Control,0
37506,Control,1
70931,Treatment,0
9870,Control,1
55682,Treatment,0
91210,Treatment,0
68732,Treatment,1
57486,Treatment,1
76705,Treatment,0
95255,Treatment,0
31659,Control,1
15619,Control,0
47302,Control,1
45484,Control,0
40796,Control,0
65769,Treatment,1
43980,Control,0
47819,Control,0
13855,Control,0
92705,Treatment,0
93235,Treatment,0
96611,Treatment,1
97944,Treatment,0
20799,Control,0
73733,Treatment,0
78992,Treatment,0
61243,Treatment,0
30431,Control,0
89504,Treatment,0
9393,Control,0
18458,Control,0
4543,Control,0
48629,Control,0
11491,Control,0
17641,Control,0
97546,Treatment,0
19677,Control,0
81730,Treatment,1
70592,Treatment,0
92158,Treatment,0
94260,Treatment,0
29952,Control,0
4186,Control,1
70937,Treatment,1
31734,Control,0
19163,Control,0
8618,Control,0
25089,Control,0
69563,Treatment,0
96859,Treatment,1
76513,Treatment,0
334,Control,0
6821,Control,1
56971,Treatment,0
73434,Treatment,0
83641,Treatment,0
24354,Control,0
4846,Control,0
29488,Control,0
51451,Treatment,0
20142,Control,0
10874,Control,0
10576,Control,0
39604,Control,0
19880,Control,0
54776,Treatment,0
75707,Treatment,1
7934,Control,0
61210,Treatment,0
43885,Control,0
6073,Control,0
13786,Control,0
5540,Control,0
92347,Treatment,0
83700,Treatment,0
13840,Control,1
72078,Treatment,1
68799,Treatment,0
56645,Treatment,0
6112,Control,0
75857,Treatment,0
74739,Treatment,0
71489,Treatment,0
25044,Control,0
84036,Treatment,0
24486,Control,0
44970,Control,0
34068,Control,0
42000,Control,0
65228,Treatment,0
70064,Treatment,0
37539,Control,0
39948,Control,1
87458,Treatment,0
67867,Treatment,0
47219,Control,0
65482,Treatment,0
52956,Treatment,1
63015,Treatment,1
91022,Treatment,0
92156,Treatment,0
50526,Treatment,0
55271,Treatment,0
78324,Treatment,0
82204,Treatment,0
9242,Control,0
33545,Control,1
80676,Treatment,0
70073,Treatment,0
31561,Control,1
59258,Treatment,1
34620,Control,0
23617,Control,0
58489,Treatment,0
49851,Control,0
83590,Treatment,0
34326,Control,0
44772,Control,1
51238,Treatment,0
46393,Control,0
60220,Treatment,0
18278,Control,0
60997,Treatment,0
95963,Treatment,0
29413,Control,0
62052,Treatment,0
10882,Control,0
53503,Treatment,0
35161,Control,0
3134,Control,0
13702,Control,0
50970,Treatment,0
29729,Control,0
92101,Treatment,0
51932,Treatment,0
45202,Control,0
69627,Treatment,0
85988,Treatment,0
87466,Treatment,0
63993,Treatment,0
54966,Treatment,1
63932,Treatment,0
30339,Control,0
33994,Control,0
26190,Control,0
76834,Treatment,0
28384,Control,1
92067,Treatment,0
8548,Control,0
64525,Treatment,0
61729,Treatment,0
20493,Control,0
28449,Control,0
33351,Control,1
78075,Treatment,0
96512,Treatment,0
92139,Treatment,0
18246,Control,0
52897,Treatment,0
80820,Treatment,0
47730,Control,0
13334,Control,0
26588,Control,0
68154,Treatment,0
85792,Treatment,0
8645,Control,1
90141,Treatment,0
78884,Treatment,0
88304,Treatment,0
15552,Control,0
29465,Control,0
11906,Control,0
66580,Treatment,1
87893,Treatment,1
44478,Control,0
82743,Treatment,0
31417,Control,1
30073,Control,0
74250,Treatment,0
311,Control,0
93755,Treatment,0
87384,Treatment,0
15448,Control,0
30012,Control,0
16740,Control,1
9670,Control,0
82066,Treatment,0
38145,Control,1
7591,Control,0
47427,Control,0
9558,Control,0
92152,Treatment,0
92841,Treatment,0
80325,Treatment,0
46193,Control,1
49360,Control,0
12136,Control,0
35687,Control,1
26558,Control,0
88662,Treatment,0
5427,Control,0
2572,Control,1
93204,Treatment,0
3188,Control,0
68995,Treatment,1
66357,Treatment,0
36138,Control,0
3346,Control,0
48728,Control,0
62895,Treatment,0
87220,Treatment,0
50880,Treatment,0
35809,Control,0
53252,Treatment,0
85397,Treatment,0
20094,Control,1
73961,Treatment,0
57745,Treatment,0
36996,Control,0
41375,Control,0
21065,Control,0
74462,Treatment,1
25373,Control,0
56909,Treatment,1
32242,Control,0
58442,Treatment,0
61316,Treatment,0
67407,Treatment,0
12856,Control,0
2888,Control,0
23416,Control,0
89689,Treatment,0
43964,Control,0
49007,Control,1
97616,Treatment,0
9097,Control,0
20443,Control,0
72486,Treatment,0
8095,Control,0
95190,Treatment,0
30377,Control,0
32063,Control,0
43663,Control,0
60180,Treatment,0
30660,Control,0
74747,Treatment,0
90255,Treatment,0
23551,Control,0
79209,Treatment,1
87160,Treatment,0
13893,Control,0
20779,Control,0
93813,Treatment,1
26134,Control,0
91040,Treatment,0
16450,Control,0
92817,Treatment,0
89026,Treatment,0
29512,Control,0
8691,Control,0
74335,Treatment,0
45381,Control,0
8760,Control,0
761,Control,0
19557,Control,0
8249,Control,0
10855,Control,0
48153,Control,0
48411,Control,0
85416,Treatment,0
15706,Control,0
17074,Control,0
91802,Treatment,0
39982,Control,0
81119,Treatment,0
73420,Treatment,0
96536,Treatment,0
31353,Control,0
26731,Control,1
4818,Control,0
28420,Control,0
78203,Treatment,0
34322,Control,1
18396,Control,0
41270,Control,0
73251,Treatment,0
675,Control,0
41054,Control,1
4229,Control,0
24409,Control,0
46527,Control,0
56340,Treatment,1
5355,Control,0
93907,Treatment,0
83644,Treatment,1
15613,Control,0
48214,Control,1
2735,Control,0
51181,Treatment,1
23650,Control,0
38836,Control,0
32898,Control,0
6110,Control,0
15141,Control,0
11762,Control,0
75837,Treatment,1
54734,Treatment,0
10047,Control,0
38604,Control,0
38991,Control,0
1602,Control,1
52028,Treatment,0
323,Control,0
87853,Treatment,0
10692,Control,0
19493,Control,0
10703,Control,1
26038,Control,0
1295,Control,0
22464,Control,1
28136,Control,1
78974,Treatment,0
60247,Treatment,0
63655,Treatment,0
25142,Control,1
49565,Control,0
47910,Control,0
70574,Treatment,1
28461,Control,1
55577,Treatment,0
16468,Control,0
4732,Control,0
75110,Treatment,0
70720,Treatment,0
28343,Control,1
4533,Control,0
48525,Control,0
38262,Control,1
37423,Control,0
50836,Treatment,1
65157,Treatment,0
36523,Control,0
33702,Control,0
60485,Treatment,0
24374,Control,0
93426,Treatment,1
35482,Control,1
36184,Control,0
66184,Treatment,0
26705,Control,1
49426,Control,1
60945,Treatment,0
96163,Treatment,0
36513,Control,0
11399,Control,0
86257,Treatment,0
86737,Treatment,0
62497,Treatment,0
61778,Treatment,0
3940,Control,1
27254,Control,0
8511,Control,1
1634,Control,1
49693,Control,0
14354,Control,0
37236,Control,0
45315,Control,1
79554,Treatment,1
83272,Treatment,0
71704,Treatment,0
78981,Treatment,0
837,Control,1
1029,Control,0
53775,Treatment,0
55864,Treatment,0
76804,Treatment,0
8986,Control,0
31129,Control,0
40236,Control,1
25954,Control,0
92297,Treatment,0
65925,Treatment,0
44857,Control,0
95837,Treatment,0
85012,Treatment,1
80021,Treatment,0
1112,Control,0
80273,Treatment,1
16844,Control,0
49512,Control,0
99864,Treatment,0
5810,Control,1
15838,Control,1
31151,Control,0
85015,Treatment,0
17157,Control,0
32033,Control,1
39725,Control,0
63145,Treatment,1
63648,Treatment,0
7315,Control,0
80335,Treatment,0
74196,Treatment,1
80178,Treatment,0
95868,Treatment,0
46553,Control,0
88440,Treatment,0
88195,Treatment,0
68652,Treatment,0
1291,Control,0
33464,Control,0
39889,Control,0
74957,Treatment,1
42089,Control,0
42259,Control,1
89405,Treatment,0
72132,Treatment,0
26858,Control,1
99230,Treatment,0
3655,Control,0
30847,Control,0
62399,Treatment,0
47574,Control,0
1878,Control,0
10203,Control,1
36451,Control,0
90982,Treatment,0
626,Control,0
4496,Control,0
92573,Treatment,0
3197,Control,0
56189,Treatment,0
16270,Control,0
99811,Treatment,0
6490,Control,0
76493,Treatment,1
54614,Treatment,0
38866,Control,1
74541,Treatment,0
63418,Treatment,0
89238,Treatment,0
18863,Control,1
69507,Treatment,0
34336,Control,0
14244,Control,0
42635,Control,0
7987,Control,0
45780,Control,0
9517,Control,0
89291,Treatment,0
39928,Control,0
9666,Control,0
92788,Treatment,0
7152,Control,1
29359,Control,0
58685,Treatment,0
49646,Control,0
37990,Control,0
90371,Treatment,0
96871,Treatment,0
37619,Control,0
27565,Control,1
29404,Control,0
48049,Control,0
33829,Control,0
36741,Control,0
36268,Control,0
67255,Treatment,0
15167,Control,0
80843,Treatment,0
24248,Control,0
95211,Treatment,0
43775,Control,0
77,Control,0
52895,Treatment,1
3483,Control,0
65796,Treatment,1
13645,Control,0
50536,Treatment,0
72104,Treatment,0
8149,Control,1
52680,Treatment,0
37240,Control,0
16794,Control,0
5043,Control,0
63045,Treatment,0
12333,Control,0
31147,Control,0
16865,Control,0
93145,Treatment,0
98614,Treatment,0
30508,Control,0
64170,Treatment,1
25385,Control,1
42180,Control,0
67814,Treatment,0
57790,Treatment,0
94475,Treatment,0
95205,Treatment,1
63046,Treatment,0
29717,Control,1
33314,Control,0
7475,Control,0
12490,Control,0
51730,Treatment,1
24830,Control,0
86459,Treatment,0
19620,Control,0
49355,Control,0
65762,Treatment,0
38308,Control,0
21218,Control,1
43842,Control,1
75849,Treatment,0
40639,Control,0
33750,Control,0
25560,Control,0
97701,Treatment,0
45017,Control,1
98905,Treatment,0
72713,Treatment,0
32125,Control,0
77452,Treatment,0
42831,Control,0
85177,Treatment,0
13940,Control,0
75181,Treatment,0
11506,Control,0
75260,Treatment,1
7857,Control,0
67472,Treatment,0
76276,Treatment,1
56641,Treatment,0
93657,Treatment,0
27580,Control,0
64558,Treatment,1
75179,Treatment,1
58595,Treatment,0
94031,Treatment,0
66600,Treatment,0
21434,Control,0
34463,Control,0
71151,Treatment,0
91237,Treatment,1
97340,Treatment,1
56268,Treatment,1
50544,Treatment,0
87670,Treatment,0
15477,Control,0
18071,Control,0
46574,Control,0
5533,Control,0
1505,Control,0
70612,Treatment,1
30151,Control,0
70749,Treatment,0
8031,Control,0
61253,Treatment,0
32737,Control,0
39494,Control,1
79138,Treatment,0
49956,Control,1
19443,Control,0
17708,Control,0
91861,Treatment,0
82918,Treatment,0
11081,Control,0
63754,Treatment,0
84833,Treatment,0
2560,Control,0
88693,Treatment,1
2557,Control,0
65313,Treatment,0
86868,Treatment,0
46178,Control,0
99543,Treatment,0
5109,Control,0
93446,Treatment,0
87084,Treatment,0
89520,Treatment,0
93098,Treatment,0
78422,Treatment,0
81000,Treatment,0
37140,Control,0
56397,Treatment,1
90789,Treatment,0
75723,Treatment,0
14916,Control,0
41125,Control,0
62429,Treatment,0
56365,Treatment,0
88599,Treatment,0
17299,Control,1
60177,Treatment,0
54838,Treatment,1
91121,Treatment,0
89337,Treatment,0
5237,Control,0
69389,Treatment,0
74476,Treatment,0
36889,Control,0
26448,Control,0
1129,Control,0
49001,Control,0
71257,Treatment,0
93457,Treatment,0
25199,Control,1
14892,Control,0
60967,Treatment,0
48265,Control,0
33537,Control,0
44626,Control,1
23968,Control,0
64443,Treatment,0
9243,Control,1
6166,Control,0
97221,Treatment,0
44900,Control,0
51150,Treatment,0
89706,Treatment,1
6820,Control,0
73790,Treatment,0
2750,Control,0
10543,Control,1
53620,Treatment,1
62836,Treatment,1
37634,Control,0
15925,Control,0
2852,Control,0
99981,Treatment,0
33404,Control,0
38921,Control,0
68253,Treatment,1
37673,Control,1
84352,Treatment,1
57010,Treatment,0
92091,Treatment,1
14114,Control,0
21005,Control,0
9713,Control,0
53897,Treatment,1
11758,Control,0
15888,Control,0
76406,Treatment,0
75163,Treatment,0
19498,Control,0
1799,Control,1
70897,Treatment,1
88264,Treatment,0
11216,Control,0
73283,Treatment,1
88416,Treatment,0
4620,Control,1
99439,Treatment,0
64779,Treatment,0
9419,Control,0
99012,Treatment,0
58164,Treatment,1
85862,Treatment,0
19867,Control,0
42482,Control,0
65787,Treatment,0
52271,Treatment,0
91534,Treatment,1
79230,Treatment,0
27912,Control,0
37017,Control,0
2302,Control,0
50506,Treatment,0
86440,Treatment,0
85236,Treatment,0
36448,Control,0
4688,Control,0
98546,Treatment,0
54585,Treatment,0
5176,Control,0
33089,Control,1
98761,Treatment,1
82295,Treatment,0
32193,Control,0
23363,Control,0
45834,Control,0
46547,Control,0
20587,Control,0
86140,Treatment,1
42902,Control,0
75954,Treatment,0
86266,Treatment,0
92274,Treatment,0
80140,Treatment,0
83574,Treatment,0
49624,Control,0
8468,Control,0
447,Control,0
35539,Control,1
36115,Control,0
51536,Treatment,0
82421,Treatment,1
66919,Treatment,0
57677,Treatment,1
23207,Control,0
74998,Treatment,0
610,Control,0
71480,Treatment,1
73254,Treatment,0
73101,Treatment,0
81580,Treatment,0
75289,Treatment,1
85655,Treatment,0
29600,Control,0
11788,Control,0
98954,Treatment,1
54507,Treatment,0
47390,Control,1
98909,Treatment,1
16632,Control,0
93816,Treatment,0
38494,Control,0
57910,Treatment,1
14975,Control,0
38311,Control,1
70816,Treatment,0
22242,Control,0
31919,Control,0
41550,Control,0
13875,Control,0
29217,Control,0
70704,Treatment,0
82306,Treatment,0
29670,Control,0
31974,Control,0
1434,Control,0
45230,Control,0
79020,Treatment,0
60642,Treatment,0
14073,Control,0
41025,Control,1
72034,Treatment,0
74547,Treatment,1
60024,Treatment,0
28379,Control,0
95831,Treatment,0
54226,Treatment,0
30458,Control,0
77622,Treatment,0
81403,Treatment,0
98733,Treatment,0
39989,Control,0
7990,Control,0
66801,Treatment,0
75052,Treatment,1
94849,Treatment,0
53132,Treatment,0
81451,Treatment,0
87632,Treatment,0
44067,Control,0
20565,Control,0
10361,Control,1
6081,Control,0
15081,Control,0
69722,Treatment,0
54320,Treatment,1
39729,Control,0
46347,Control,0
13990,Control,0
51489,Treatment,0
33667,Control,0
30950,Control,1
50725,Treatment,0
68398,Treatment,0
18745,Control,0
96234,Treatment,0
51550,Treatment,0
69670,Treatment,0
11350,Control,0
74422,Treatment,0
53250,Treatment,0
97590,Treatment,1
55396,Treatment,1
5020,Control,0
99370,Treatment,0
63485,Treatment,0
59646,Treatment,0
6819,Control,1
74538,Treatment,1
13483,Control,0
21335,Control,0
74716,Treatment,0
36945,Control,0
62529,Treatment,1
56732,Treatment,1
40227,Control,0
14779,Control,0
20,Control,0
71171,Treatment,0
20111,Control,1
37327,Control,1
21342,Control,0
76593,Treatment,0
32601,Control,0
97557,Treatment,0
29445,Control,0
10842,Control,0
96731,Treatment,0
61904,Treatment,0
39996,Control,1
53918,Treatment,1
13631,Control,0
40389,Control,1
91326,Treatment,1
12169,Control,1
57022,Treatment,0
84977,Treatment,0
80587,Treatment,0
32046,Control,0
26198,Control,0
15467,Control,0
13393,Control,0
4259,Control,0
64829,Treatment,1
32959,Control,0
26874,Control,1
25273,Control,0
74101,Treatment,0
14195,Control,1
11920,Control,1
43907,Control,0
18371,Control,0
3409,Control,0
31937,Control,0
97599,Treatment,1
63543,Treatment,0
46110,Control,0
10454,Control,1
89923,Treatment,0
8864,Control,0
67961,Treatment,0
60316,Treatment,0
98208,Treatment,0
26903,Control,0
59963,Treatment,1
21200,Control,0
52343,Treatment,0
29033,Control,0
93272,Treatment,0
22501,Control,0
55661,Treatment,0
59282,Treatment,0
90086,Treatment,0
87993,Treatment,1
43674,Control,0
58531,Treatment,1
3605,Control,0
38915,Control,0
47638,Control,1
62911,Treatment,1
15418,Control,0
19481,Control,0
13446,Control,0
66375,Treatment,0
19506,Control,0
7168,Control,0
8809,Control,0
6750,Control,0
63791,Treatment,0
64553,Treatment,0
15874,Control,1
34018,Control,1
53580,Treatment,1
43632,Control,0
93406,Treatment,0
92734,Treatment,0
58132,Treatment,0
55528,Treatment,0
50929,Treatment,1
261,Control,1
28512,Control,0
90437,Treatment,0
27257,Control,0
57114,Treatment,0
81083,Treatment,0
